item_code,item_name_ar,unit,year,month,price
01.1.7.4.2.01,ثوم صيني,1 كجم,2009,9,4.83
01.1.7.4.2.01,ثوم صيني,1 كجم,2009,10,5.28
01.1.7.4.2.01,ثوم صيني,1 كجم,2009,11,6.48
01.1.7.4.2.01,ثوم صيني,1 كجم,2009,12,6.94
01.1.7.4.2.01,ثوم صيني,1 كجم,2010,1,6.69
01.1.7.4.2.01,ثوم صيني,1 كجم,2010,2,6.74
01.1.7.4.2.01,ثوم صيني,1 كجم,2010,3,6.68
01.1.7.4.2.01,ثوم صيني,1 كجم,2010,4,6.99
01.1.7.4.2.01,ثوم صيني,1 كجم,2010,5,7.38
01.1.7.4.2.01,ثوم صيني,1 كجم,2010,6,7.94
01.1.7.4.2.01,ثوم صيني,1 كجم,2010,7,10.61
01.1.7.4.2.01,ثوم صيني,1 كجم,2010,8,13.47
01.1.7.4.2.01,ثوم صيني,1 كجم,2010,9,12.23
01.1.7.4.2.01,ثوم صيني,1 كجم,2010,10,11.43
01.1.7.4.2.01,ثوم صيني,1 كجم,2010,11,11.22
01.1.7.4.2.01,ثوم صيني,1 كجم,2010,12,10.9
01.1.7.4.2.01,ثوم صيني,1 كجم,2011,1,10.65
01.1.7.4.2.01,ثوم صيني,1 كجم,2011,2,10.61
01.1.7.4.2.01,ثوم صيني,1 كجم,2011,3,10.56
01.1.7.4.2.01,ثوم صيني,1 كجم,2011,4,10.81
01.1.7.4.2.01,ثوم صيني,1 كجم,2011,5,10.47
01.1.7.4.2.01,ثوم صيني,1 كجم,2011,6,10.09
01.1.7.4.2.01,ثوم صيني,1 كجم,2011,7,9.61
01.1.7.4.2.01,ثوم صيني,1 كجم,2011,8,8.75
01.1.7.4.2.01,ثوم صيني,1 كجم,2011,9,7.63
01.1.7.4.2.01,ثوم صيني,1 كجم,2011,10,6.73
01.1.7.4.2.01,ثوم صيني,1 كجم,2011,11,6.57
01.1.7.4.2.01,ثوم صيني,1 كجم,2011,12,6.21
01.1.7.4.2.01,ثوم صيني,1 كجم,2012,1,5.92
01.1.7.4.2.01,ثوم صيني,1 كجم,2012,2,5.61
01.1.7.4.2.01,ثوم صيني,1 كجم,2012,3,6.35
01.1.7.4.2.01,ثوم صيني,1 كجم,2012,4,6.56
01.1.7.4.2.01,ثوم صيني,1 كجم,2012,5,6.39
01.1.7.4.2.01,ثوم صيني,1 كجم,2012,6,7.37
01.1.7.4.2.01,ثوم صيني,1 كجم,2012,7,7.9
01.1.7.4.2.01,ثوم صيني,1 كجم,2012,8,8.65
01.1.7.4.2.01,ثوم صيني,1 كجم,2012,9,8.63
01.1.7.4.2.01,ثوم صيني,1 كجم,2012,10,8.58
01.1.7.4.2.01,ثوم صيني,1 كجم,2012,11,8.21
01.1.7.4.2.01,ثوم صيني,1 كجم,2012,12,7.91
01.1.7.4.2.01,ثوم صيني,1 كجم,2013,1,8.03
01.1.7.4.2.01,ثوم صيني,1 كجم,2013,2,8.17
01.1.7.4.2.01,ثوم صيني,1 كجم,2013,3,8.29
01.1.7.4.2.01,ثوم صيني,1 كجم,2013,4,8.32
01.1.7.4.2.01,ثوم صيني,1 كجم,2013,5,8.08
01.1.7.4.2.01,ثوم صيني,1 كجم,2013,6,8.12
01.1.7.4.2.01,ثوم صيني,1 كجم,2013,7,8.01
01.1.7.4.2.01,ثوم صيني,1 كجم,2013,8,7.69
01.1.7.4.2.01,ثوم صيني,1 كجم,2013,9,7.38
01.1.7.4.2.01,ثوم صيني,1 كجم,2013,10,7.46
01.1.7.4.2.01,ثوم صيني,1 كجم,2013,11,7.12
01.1.7.4.2.01,ثوم صيني,1 كجم,2013,12,7.01
01.1.7.4.2.01,ثوم صيني,1 كجم,2014,1,6.61
01.1.7.4.2.01,ثوم صيني,1 كجم,2014,2,6.63
01.1.7.4.2.01,ثوم صيني,1 كجم,2014,3,6.43
01.1.7.4.2.01,ثوم صيني,1 كجم,2014,4,6.48
01.1.7.4.2.01,ثوم صيني,1 كجم,2014,5,6.51
01.1.7.4.2.01,ثوم صيني,1 كجم,2014,6,6.82
01.1.7.4.2.01,ثوم صيني,1 كجم,2014,7,6.55
01.1.7.4.2.01,ثوم صيني,1 كجم,2014,8,6.6
01.1.7.4.2.01,ثوم صيني,1 كجم,2014,9,6.68
01.1.7.4.2.01,ثوم صيني,1 كجم,2014,10,6.92
01.1.7.4.2.01,ثوم صيني,1 كجم,2014,11,6.64
01.1.7.4.2.01,ثوم صيني,1 كجم,2014,12,6.65
01.1.7.4.2.01,ثوم صيني,1 كجم,2015,1,6.75
01.1.7.4.2.01,ثوم صيني,1 كجم,2015,2,6.69
01.1.7.4.2.01,ثوم صيني,1 كجم,2015,3,6.77
01.1.7.4.2.01,ثوم صيني,1 كجم,2015,4,6.86
01.1.7.4.2.01,ثوم صيني,1 كجم,2015,5,6.85
01.1.7.4.2.01,ثوم صيني,1 كجم,2015,6,7.18
01.1.7.4.2.01,ثوم صيني,1 كجم,2015,7,7.23
01.1.7.4.2.01,ثوم صيني,1 كجم,2015,8,6.99
01.1.7.4.2.01,ثوم صيني,1 كجم,2015,9,7.34
01.1.7.4.2.01,ثوم صيني,1 كجم,2015,10,7.54
01.1.7.4.2.01,ثوم صيني,1 كجم,2015,11,7.35
01.1.7.4.2.01,ثوم صيني,1 كجم,2015,12,7.04
01.1.7.4.2.01,ثوم صيني,1 كجم,2016,1,7.73
01.1.7.4.2.01,ثوم صيني,1 كجم,2016,2,8.09
01.1.7.4.2.01,ثوم صيني,1 كجم,2016,3,8.28
01.1.7.4.2.01,ثوم صيني,1 كجم,2016,4,9.02
01.1.7.4.2.01,ثوم صيني,1 كجم,2016,5,9.52
01.1.7.4.2.01,ثوم صيني,1 كجم,2016,6,10.31
01.1.7.4.2.01,ثوم صيني,1 كجم,2016,7,10.19
01.1.7.4.2.01,ثوم صيني,1 كجم,2016,8,10.21
01.1.7.4.2.01,ثوم صيني,1 كجم,2016,9,10.31
01.1.7.4.2.01,ثوم صيني,1 كجم,2016,10,10.27
01.1.7.4.2.01,ثوم صيني,1 كجم,2016,11,10.14
01.1.7.4.2.01,ثوم صيني,1 كجم,2016,12,10.53
01.1.7.4.2.01,ثوم صيني,1 كجم,2017,1,11.01
01.1.7.4.2.01,ثوم صيني,1 كجم,2017,2,11.25
01.1.7.4.2.01,ثوم صيني,1 كجم,2017,3,11.39
01.1.7.4.2.01,ثوم صيني,1 كجم,2017,4,11.31
01.1.7.4.2.01,ثوم صيني,1 كجم,2017,5,11.98
01.1.7.4.2.01,ثوم صيني,1 كجم,2017,6,12.7
01.1.7.4.2.01,ثوم صيني,1 كجم,2017,7,12.13
01.1.7.4.2.01,ثوم صيني,1 كجم,2017,8,10.87
01.1.7.4.2.01,ثوم صيني,1 كجم,2017,9,10.41
01.1.7.4.2.01,ثوم صيني,1 كجم,2017,10,9.82
01.1.7.4.2.01,ثوم صيني,1 كجم,2017,11,9.47
01.1.7.4.2.01,ثوم صيني,1 كجم,2017,12,9.38
01.1.7.4.2.01,ثوم صيني,1 كجم,2018,1,9.33
01.1.7.4.2.01,ثوم صيني,1 كجم,2018,2,9.11
01.1.7.4.2.01,ثوم صيني,1 كجم,2018,3,8.82
01.1.7.4.2.01,ثوم صيني,1 كجم,2018,4,8.8
01.1.7.4.2.01,ثوم صيني,1 كجم,2018,5,8.74
01.1.7.4.2.01,ثوم صيني,1 كجم,2018,6,8.66
01.1.7.4.2.01,ثوم صيني,1 كجم,2018,7,8.51
01.1.7.4.2.01,ثوم صيني,1 كجم,2018,8,8.25
01.1.7.4.2.01,ثوم صيني,1 كجم,2018,9,8.09
01.1.7.4.2.01,ثوم صيني,1 كجم,2018,10,7.94
01.1.7.4.2.01,ثوم صيني,1 كجم,2018,11,8.06
01.1.7.4.2.01,ثوم صيني,1 كجم,2018,12,7.98
01.1.7.4.2.01,ثوم صيني,1 كجم,2019,1,8.03
01.1.7.4.2.01,ثوم صيني,1 كجم,2019,2,7.94
01.1.7.4.2.01,ثوم صيني,1 كجم,2019,3,8.13
01.1.7.4.2.01,ثوم صيني,1 كجم,2019,4,8.24
01.1.7.4.2.01,ثوم صيني,1 كجم,2019,5,8.35
01.1.7.4.2.01,ثوم صيني,1 كجم,2019,6,8.71
01.1.7.4.2.01,ثوم صيني,1 كجم,2019,7,9.39
01.1.7.4.2.01,ثوم صيني,1 كجم,2019,8,9.96
01.1.7.4.2.01,ثوم صيني,1 كجم,2019,9,9.98
01.1.7.4.2.01,ثوم صيني,1 كجم,2019,10,9.66
01.1.7.4.2.01,ثوم صيني,1 كجم,2019,11,9.42
01.1.7.4.2.01,ثوم صيني,1 كجم,2019,12,9.55
01.1.7.4.2.01,ثوم صيني,1 كجم,2020,1,9.67
01.1.7.4.2.01,ثوم صيني,1 كجم,2020,2,12.67
01.1.7.4.2.01,ثوم صيني,1 كجم,2020,3,12.7
01.1.7.4.2.01,ثوم صيني,1 كجم,2020,4,12.94
01.1.7.4.2.01,ثوم صيني,1 كجم,2020,5,12.38
01.1.7.4.2.01,ثوم صيني,1 كجم,2020,6,10.96
01.1.7.4.2.01,ثوم صيني,1 كجم,2020,7,9.92
01.1.7.4.2.01,ثوم صيني,1 كجم,2020,8,9.34
01.1.7.4.2.01,ثوم صيني,1 كجم,2020,9,9.11
01.1.7.4.2.01,ثوم صيني,1 كجم,2020,10,9.17
01.1.7.4.2.01,ثوم صيني,1 كجم,2020,11,9.17
01.1.7.4.2.01,ثوم صيني,1 كجم,2020,12,8.86
01.1.7.4.2.01,ثوم صيني,1 كجم,2021,1,8.88
01.1.7.4.2.01,ثوم صيني,1 كجم,2021,2,9.04
01.1.7.4.2.01,ثوم صيني,1 كجم,2021,3,9.02
01.1.7.4.2.01,ثوم صيني,1 كجم,2021,4,8.99
01.1.7.4.2.01,ثوم صيني,1 كجم,2021,5,9.24
01.1.7.4.2.01,ثوم صيني,1 كجم,2021,6,9.59
01.1.7.4.2.01,ثوم صيني,1 كجم,2021,7,9.98
01.1.7.4.2.01,ثوم صيني,1 كجم,2021,8,10.58
01.1.7.4.2.01,ثوم صيني,1 كجم,2021,9,10.42
01.1.7.4.2.01,ثوم صيني,1 كجم,2021,10,10.2
01.1.7.4.2.01,ثوم صيني,1 كجم,2021,11,10.26
01.1.7.4.2.01,ثوم صيني,1 كجم,2021,12,10.4
01.1.7.4.2.01,ثوم صيني,1 كجم,2022,1,10.47
01.1.7.4.2.01,ثوم صيني,1 كجم,2022,2,10.74
01.1.7.4.2.01,ثوم صيني,1 كجم,2022,3,10.85
01.1.7.4.2.01,ثوم صيني,1 كجم,2022,4,10.9
01.1.7.4.2.01,ثوم صيني,1 كجم,2022,5,10.6
01.1.7.4.2.01,ثوم صيني,1 كجم,2022,6,10.29
01.1.7.4.2.01,ثوم صيني,1 كجم,2022,7,9.99
01.1.7.4.2.01,ثوم صيني,1 كجم,2022,8,9.91
01.1.7.4.2.01,ثوم صيني,1 كجم,2022,9,10.11
01.1.7.4.2.01,ثوم صيني,1 كجم,2022,10,9.92
01.1.7.4.2.01,ثوم صيني,1 كجم,2022,11,9.89
01.1.7.4.2.01,ثوم صيني,1 كجم,2022,12,9.76
01.1.7.4.2.01,ثوم صيني,1 كجم,2023,1,9.72
01.1.7.4.2.01,ثوم صيني,1 كجم,2023,2,9.54
01.1.7.4.2.01,ثوم صيني,1 كجم,2023,3,9.42
01.1.7.4.2.01,ثوم صيني,1 كجم,2023,4,9.77
01.1.7.4.2.01,ثوم صيني,1 كجم,2023,5,9.56
01.1.7.4.2.01,ثوم صيني,1 كجم,2023,6,10.07
01.1.7.4.2.01,ثوم صيني,1 كجم,2023,7,10.29
01.1.7.4.2.01,ثوم صيني,1 كجم,2023,8,10.54
01.1.7.4.2.01,ثوم صيني,1 كجم,2023,9,10.73
01.1.7.4.2.01,ثوم صيني,1 كجم,2023,10,11.01
01.1.7.4.2.01,ثوم صيني,1 كجم,2023,11,10.53
01.1.7.4.2.01,ثوم صيني,1 كجم,2023,12,10.54
01.1.7.4.2.01,ثوم صيني,1 كجم,2024,1,11.06
01.1.7.4.2.01,ثوم صيني,1 كجم,2024,2,10.98
01.1.7.4.2.01,ثوم صيني,1 كجم,2024,3,11.11
01.1.7.4.2.01,ثوم صيني,1 كجم,2024,4,10.84
01.1.7.4.2.01,ثوم صيني,1 كجم,2024,5,11.3
01.1.7.4.2.01,ثوم صيني,1 كجم,2024,6,11.68
01.1.7.4.2.01,ثوم صيني,1 كجم,2024,7,11.78
01.1.7.4.2.01,ثوم صيني,1 كجم,2024,8,11.67
01.1.7.4.2.01,ثوم صيني,1 كجم,2024,9,11.56
01.1.7.4.2.01,ثوم صيني,1 كجم,2024,10,11.51
01.1.7.4.2.01,ثوم صيني,1 كجم,2024,11,11.76
01.1.7.4.2.01,ثوم صيني,1 كجم,2024,12,12.06
01.1.7.4.2.01,ثوم صيني,1 كجم,2025,1,12.26
01.1.7.4.2.01,ثوم صيني,1 كجم,2025,2,12.15
01.1.7.4.2.01,ثوم صيني,1 كجم,2025,3,12.01
01.1.7.4.2.01,ثوم صيني,1 كجم,2025,4,11.97
01.1.7.4.2.01,ثوم صيني,1 كجم,2025,5,11.91
01.1.7.4.2.01,ثوم صيني,1 كجم,2025,6,11.66
01.1.7.4.2.01,ثوم صيني,1 كجم,2025,7,11.42
01.1.7.4.2.01,ثوم صيني,1 كجم,2025,8,11.2
01.1.7.4.2.01,ثوم صيني,1 كجم,2025,9,10.85
01.1.7.4.2.01,ثوم صيني,1 كجم,2025,10,10.84
01.1.7.4.2.01,ثوم صيني,1 كجم,2025,11,11.1
01.1.7.4.2.01,ثوم صيني,1 كجم,2025,12,10.93
01.1.7.4.2.01,ثوم صيني,1 كجم,2026,1,10.54
01.1.7.4.2.01,ثوم صيني,1 كجم,2026,2,10.55
01.1.7.4.2.01,ثوم صيني,1 كجم,2026,3,11.28
01.1.7.4.2.01,ثوم صيني,1 كجم,2026,4,13.31
01.1.7.4.2.01,ثوم صيني,1 كجم,2026,5,13.48
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2009,1,2.66
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2009,2,2.83
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2009,3,2.82
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2009,4,2.72
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2009,5,2.55
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2009,6,2.52
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2009,7,2.5
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2009,8,2.68
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2009,9,2.72
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2009,10,2.54
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2009,11,2.63
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2009,12,2.66
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2010,1,2.66
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2010,2,2.54
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2010,3,2.59
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2010,4,2.66
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2010,5,2.67
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2010,6,2.67
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2010,7,2.83
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2010,8,2.78
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2010,9,2.81
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2010,10,2.86
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2010,11,3.22
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2010,12,3.73
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2011,1,3.61
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2011,2,3.48
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2011,3,3.25
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2011,4,3.01
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2011,5,2.91
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2011,6,2.9
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2011,7,2.88
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2011,8,3.02
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2011,9,2.99
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2011,10,3.05
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2011,11,3.05
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2011,12,3.09
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2012,1,3.01
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2012,2,2.79
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2012,3,2.83
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2012,4,2.78
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2012,5,2.79
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2012,6,2.87
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2012,7,2.95
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2012,8,3.16
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2012,9,3.14
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2012,10,3.3
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2012,11,3.3
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2012,12,3.32
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2013,1,3.38
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2013,2,3.33
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2013,3,3.3
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2013,4,3.34
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2013,5,3.27
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2013,6,3.3
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2013,7,3.3
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2013,8,3.41
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2013,9,3.3
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2013,10,3.35
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2013,11,3.44
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2013,12,3.39
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2014,1,3.32
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2014,2,3.31
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2014,3,3.21
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2014,4,3.19
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2014,5,3.12
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2014,6,3.14
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2014,7,3.12
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2014,8,3.2
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2014,9,3.35
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2014,10,3.41
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2014,11,3.46
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2014,12,3.45
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2015,1,3.4
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2015,2,3.35
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2015,3,3.24
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2015,4,3.19
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2015,5,3.25
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2015,6,3.28
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2015,7,3.16
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2015,8,3.05
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2015,9,3.17
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2015,10,3.22
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2015,11,3.23
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2015,12,3.2
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2016,1,3.18
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2016,2,3.22
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2016,3,3.13
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2016,4,3.13
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2016,5,3.15
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2016,6,3.1
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2016,7,3.04
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2016,8,3.1
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2016,9,3.14
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2016,10,3.06
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2016,11,3.05
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2016,12,3.09
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2017,1,3.1
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2017,2,3.03
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2017,3,3.03
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2017,4,3.02
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2017,5,2.98
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2017,6,2.91
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2017,7,2.93
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2017,8,2.9
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2017,9,2.96
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2017,10,2.92
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2017,11,2.92
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2017,12,2.98
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2018,1,3.15
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2018,2,3.14
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2018,3,3.09
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2018,4,3.05
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2018,5,3.1
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2018,6,3.11
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2018,7,3.11
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2018,8,3.09
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2018,9,3.07
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2018,10,3.09
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2018,11,3.14
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2018,12,3.14
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2019,1,3.15
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2019,2,3.11
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2019,3,3.04
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2019,4,3.07
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2019,5,3.02
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2019,6,3.1
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2019,7,3.01
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2019,8,2.99
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2019,9,3.03
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2019,10,3.07
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2019,11,3.11
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2019,12,3.18
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2020,1,3.28
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2020,2,3.39
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2020,3,3.81
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2020,4,4.66
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2020,5,3.83
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2020,6,3.27
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2020,7,3.2
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2020,8,3.24
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2020,9,3.24
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2020,10,3.21
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2020,11,3.29
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2020,12,3.34
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2021,1,3.26
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2021,2,3.25
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2021,3,3.16
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2021,4,3.05
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2021,5,3.07
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2021,6,3.11
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2021,7,2.96
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2021,8,3.22
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2021,9,3.15
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2021,10,3.06
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2021,11,2.97
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2021,12,3.06
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2022,1,3.06
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2022,2,3.11
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2022,3,3.07
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2022,4,3.19
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2022,5,3.3
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2022,6,3.21
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2022,7,3.14
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2022,8,3.27
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2022,9,3.34
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2022,10,3.32
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2022,11,3.31
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2022,12,3.26
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2023,1,3.31
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2023,2,3.22
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2023,3,3.2
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2023,4,3.25
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2023,5,3.19
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2023,6,3.21
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2023,7,3.23
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2023,8,3.26
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2023,9,3.44
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2023,10,3.81
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2023,11,4.08
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2023,12,4.33
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2024,1,5.59
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2024,2,8.63
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2024,3,7.08
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2024,4,6.22
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2024,5,5.64
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2024,6,4.99
01.1.7.4.3.01,بصل مدور محلي,1 كجم,2024,7,4.69
